Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Year,Month,Week,Sales_Lag1,Sales_RollingMean4,WeekOfYear,IsThanksgiving,Predicted_Sales,Recommendation
6,2012-10-26,1431426.34,0,72.34,3.506,225.0686254,5.329,2012,10,43,1436883.99,1445897.5,43,0,1479625.2418495878,Maintain current stock and price
7,2012-04-06,621425.98,0,44.29,3.854,197.5971285,8.09,2012,4,14,583322.2,611922.9299999999,14,0,594695.7650272344,Maintain current stock and price
7,2012-04-13,517420.23,0,41.43,3.901,197.780931,8.09,2012,4,15,621425.98,622487.8,15,0,628580.139618435,Maintain current stock and price
7,2012-04-20,457340.06,0,39.3,3.936,197.7227385,8.09,2012,4,16,517420.23,584541.425,16,0,538281.5499788788,Reduce price / promo (demand softening)
7,2012-04-27,467827.75,0,51.49,3.927,197.664546,8.09,2012,4,17,457340.06,544877.1174999999,17,0,489620.24146858125,Reduce price / promo (demand softening)
7,2012-05-04,465198.89,0,45.38,3.903,197.6063534,8.09,2012,5,18,467827.75,516003.505,18,0,496010.7055189794,Maintain current stock and price
7,2012-05-11,460397.41,0,48.54,3.87,197.5481609,8.09,2012,5,19,465198.89,476946.7325,19,0,486179.44780302997,Maintain current stock and price
7,2012-05-18,468428.3,0,49.41,3.837,197.5553137,8.09,2012,5,20,460397.41,462691.02749999997,20,0,481056.01884501264,Maintain current stock and price
7,2012-05-25,532739.77,0,50.6,3.804,197.5886046,8.09,2012,5,21,468428.3,465463.08749999997,21,0,484976.15951440955,Maintain current stock and price
7,2012-06-01,598495.02,0,55.06,3.764,197.6218954,8.09,2012,6,22,532739.77,481691.09249999997,22,0,537654.1764464363,Increase stock (demand rising)
7,2012-06-08,642963.75,0,63.07,3.741,197.6551863,8.09,2012,6,23,598495.02,515015.125,23,0,556018.64447737,Increase stock (demand rising)
7,2012-06-15,666942.02,0,59.33,3.723,197.692292,8.09,2012,6,24,642963.75,560656.71,24,0,588002.661523568,Maintain current stock and price
7,2012-06-22,687344.68,0,63.69,3.735,197.7389345,8.09,2012,6,25,666942.02,610285.14,25,0,626528.2073156998,Maintain current stock and price
7,2012-06-29,704335.41,0,68.84,3.693,197.785577,8.09,2012,6,26,687344.68,648936.3675,26,0,680449.8397000787,Maintain current stock and price
7,2012-07-06,805642.61,0,64.67,3.646,197.8322195,7.872,2012,7,27,704335.41,675396.4650000001,27,0,706644.2233206653,Maintain current stock and price
7,2012-07-13,694150.89,0,64.21,3.613,197.8788621,7.872,2012,7,28,805642.61,716066.18,28,0,747385.1626222915,Maintain current stock and price
7,2012-07-20,686345.69,0,62.87,3.585,197.9290378,7.872,2012,7,29,694150.89,722868.3975,29,0,693568.2541138392,Maintain current stock and price
7,2012-07-27,686365.4,0,64.6,3.57,197.9792136,7.872,2012,7,30,686345.69,722618.6499999999,30,0,692560.4476745244,Maintain current stock and price
7,2012-08-03,680954.81,0,61.83,3.528,198.0293893,7.872,2012,8,31,686365.4,718126.1475,31,0,690494.217080557,Maintain current stock and price
7,2012-08-10,675926.3,0,63.41,3.509,198.0795651,7.872,2012,8,32,680954.81,686954.1975,32,0,675386.8932151487,Maintain current stock and price
7,2012-08-17,642450.4,0,59.66,3.545,198.1001057,7.872,2012,8,33,675926.3,682398.05,33,0,659110.0716585402,Maintain current stock and price
7,2012-08-24,609099.37,0,59.27,3.558,198.0984199,7.872,2012,8,34,642450.4,671424.2275,34,0,651512.4862426635,Maintain current stock and price
7,2012-08-31,586467.16,0,60.46,3.556,198.0967341,7.872,2012,8,35,609099.37,652107.7200000001,35,0,642359.1448288475,Maintain current stock and price
7,2012-09-07,597876.55,1,57.84,3.596,198.0950484,7.872,2012,9,36,586467.16,628485.8075000001,36,0,636222.0620773812,Maintain current stock and price
7,2012-09-14,541120.2,0,53.66,3.659,198.1267184,7.872,2012,9,37,597876.55,608973.37,37,0,619817.7032199004,Maintain current stock and price
7,2012-09-21,530842.25,0,51.77,3.765,198.358523,7.872,2012,9,38,541120.2,583640.8200000001,38,0,557753.6933032223,Maintain current stock and price
7,2012-09-28,525545.76,0,50.64,3.789,198.5903276,7.872,2012,9,39,530842.25,564076.54,39,0,535287.6395141908,Reduce price / promo (demand softening)
7,2012-10-05,505830.56,0,48.43,3.779,198.8221322,7.557,2012,10,40,525545.76,548846.19,40,0,531866.9185076086,Maintain current stock and price
7,2012-10-12,503463.93,0,41.43,3.76,199.0539368,7.557,2012,10,41,505830.56,525834.6925,41,0,521662.14130043244,Maintain current stock and price
7,2012-10-19,516424.83,0,43.01,3.75,199.1481963,7.557,2012,10,42,503463.93,516420.625,42,0,520130.17421449913,Maintain current stock and price
7,2012-10-26,495543.28,0,42.53,3.686,199.2195317,7.557,2012,10,43,516424.83,512816.27,43,0,524467.5159037018,Maintain current stock and price
8,2012-04-06,1046816.59,0,62.18,3.891,224.9883618,5.679,2012,4,14,905935.29,915363.1225,14,0,900892.9196132873,Maintain current stock and price
8,2012-04-13,909989.45,0,65.19,3.891,225.0625714,5.679,2012,4,15,1046816.59,937038.38,15,0,974677.5467142735,Maintain current stock and price
8,2012-04-20,872288.46,0,63.59,3.877,225.1179914,5.679,2012,4,16,909989.45,934241.145,16,0,904790.092063251,Maintain current stock and price
8,2012-04-27,879448.25,0,70.34,3.814,225.1734114,5.679,2012,4,17,872288.46,933757.4475,17,0,890529.92029845,Maintain current stock and price
8,2012-05-04,937232.09,0,73.96,3.749,225.2288314,5.679,2012,5,18,879448.25,927135.6875,18,0,899385.9268068593,Maintain current stock and price
8,2012-05-11,920128.89,0,64.96,3.688,225.2842514,5.679,2012,5,19,937232.09,899739.5625,19,0,906594.1167102229,Maintain current stock and price
8,2012-05-18,913922.01,0,64.16,3.63,225.3002908,5.679,2012,5,20,920128.89,902274.4225,20,0,899740.478620611,Maintain current stock and price
8,2012-05-25,895157.44,0,76.11,3.561,225.3005779,5.679,2012,5,21,913922.01,912682.8099999999,21,0,901030.8201590341,Maintain current stock and price
8,2012-06-01,921161.2,0,78.31,3.501,225.300865,5.679,2012,6,22,895157.44,916610.1074999999,22,0,894700.7208433588,Maintain current stock and price
8,2012-06-08,928820.0,0,74.28,3.452,225.3011521,5.679,2012,6,23,921161.2,912592.385,23,0,901030.8201590341,Maintain current stock and price
8,2012-06-15,916918.7,0,77.14,3.393,225.3134743,5.679,2012,6,24,928820.0,914765.1625,24,0,908654.8132973817,Maintain current stock and price
8,2012-06-22,899449.65,0,78.85,3.346,225.3558843,5.679,2012,6,25,916918.7,915514.335,25,0,900082.7956223674,Maintain current stock and price
8,2012-06-29,878298.22,0,84.47,3.286,225.3982943,5.679,2012,6,26,899449.65,916587.3875,26,0,897419.5902133455,Maintain current stock and price
8,2012-07-06,936205.5,0,81.24,3.227,225.4407043,5.401,2012,7,27,878298.22,905871.6425,27,0,893755.8409319781,Maintain current stock and price
8,2012-07-13,890488.01,0,78.46,3.256,225.4831143,5.401,2012,7,28,936205.5,907718.0175,28,0,909067.1630198882,Maintain current stock and price
8,2012-07-20,888834.07,0,79.94,3.311,225.4930078,5.401,2012,7,29,890488.01,901110.345,29,0,893611.6922220238,Maintain current stock and price
8,2012-07-27,838227.52,0,81.71,3.407,225.5029014,5.401,2012,7,30,888834.07,898456.45,30,0,893611.6922220238,Maintain current stock and price
8,2012-08-03,897076.73,0,85.06,3.417,225.5127949,5.401,2012,8,31,838227.52,888438.775,31,0,869769.6419970696,Maintain current stock and price
8,2012-08-10,930745.69,0,83.74,3.494,225.5226885,5.401,2012,8,32,897076.73,878656.5825,32,0,892301.048932116,Maintain current stock and price
8,2012-08-17,896613.19,0,81.21,3.571,225.6050797,5.401,2012,8,33,930745.69,888721.0025000001,33,0,901725.2092691608,Maintain current stock and price
8,2012-08-24,936373.65,0,73.77,3.62,225.7418442,5.401,2012,8,34,896613.19,890665.7825,34,0,894310.9993230478,Maintain current stock and price
8,2012-08-31,976137.73,0,75.33,3.638,225.8786088,5.401,2012,8,35,936373.65,915202.315,35,0,909868.5986231125,Maintain current stock and price
8,2012-09-07,932160.37,1,80.87,3.73,226.0153733,5.401,2012,9,36,976137.73,934967.565,36,0,966824.3287788784,Maintain current stock and price
8,2012-09-14,883569.38,0,67.21,3.717,226.1615981,5.401,2012,9,37,932160.37,935321.235,37,0,915169.1854322988,Maintain current stock and price
8,2012-09-21,857796.45,0,66.96,3.721,226.3645848,5.401,2012,9,38,883569.38,932060.2825,38,0,897557.7856377509,Maintain current stock and price
8,2012-09-28,884724.41,0,71.1,3.666,226.5675714,5.401,2012,9,39,857796.45,912415.9824999999,39,0,884766.9405186386,Maintain current stock and price
8,2012-10-05,976436.02,0,61.41,3.617,226.7705581,5.124,2012,10,40,884724.41,889562.6525,40,0,898395.1089634129,Maintain current stock and price
8,2012-10-12,927511.99,0,55.03,3.601,226.9735448,5.124,2012,10,41,976436.02,900631.565,41,0,943916.1230847754,Maintain current stock and price
8,2012-10-19,900309.75,0,62.99,3.594,227.0184166,5.124,2012,10,42,927511.99,911617.2175,42,0,910531.4431666265,Maintain current stock and price
8,2012-10-26,891671.44,0,64.74,3.506,227.0369359,5.124,2012,10,43,900309.75,922245.5425,43,0,901277.6718158032,Maintain current stock and price
9,2012-04-06,677885.99,0,68.83,3.891,225.1820555,5.539,2012,4,14,574985.37,562776.5525,14,0,565917.7698571472,Maintain current stock and price
9,2012-04-13,578539.86,0,69.19,3.891,225.2562439,5.539,2012,4,15,677885.99,588509.0625,15,0,614275.7937140665,Maintain current stock and price
9,2012-04-20,542819.03,0,68.04,3.877,225.3117488,5.539,2012,4,16,578539.86,595550.635,16,0,593107.6859595013,Maintain current stock and price
9,2012-04-27,550414.99,0,73.07,3.814,225.3672537,5.539,2012,4,17,542819.03,593557.5625,17,0,566783.3621500396,Maintain current stock and price
9,2012-05-04,586289.08,0,78.98,3.749,225.4227585,5.539,2012,5,18,550414.99,587414.9675,18,0,563124.4596694582,Maintain current stock and price
9,2012-05-11,592572.3,0,70.94,3.688,225.4782634,5.539,2012,5,19,586289.08,564515.74,19,0,576818.0289038741,Maintain current stock and price
9,2012-05-18,571463.93,0,69.52,3.63,225.4942498,5.539,2012,5,20,592572.3,568023.8500000001,20,0,587425.2788595175,Maintain current stock and price
9,2012-05-25,547226.0,0,79.69,3.561,225.4944288,5.539,2012,5,21,571463.93,575185.075,21,0,574512.8162612701,Maintain current stock and price
9,2012-06-01,583648.59,0,80.26,3.501,225.4946078,5.539,2012,6,22,547226.0,574387.8275,22,0,558169.0065300387,Maintain current stock and price
9,2012-06-08,582525.42,0,78.91,3.452,225.4947868,5.539,2012,6,23,583648.59,573727.7050000001,23,0,574295.1387176821,Maintain current stock and price
9,2012-06-15,564606.1,0,82.21,3.393,225.5070634,5.539,2012,6,24,582525.42,571215.985,24,0,575843.7718529877,Maintain current stock and price
9,2012-06-22,562173.12,0,81.05,3.346,225.5495841,5.539,2012,6,25,564606.1,569501.5275,25,0,567221.2679475711,Maintain current stock and price
9,2012-06-29,544770.7,0,87.18,3.286,225.5921049,5.539,2012,6,26,562173.12,573238.3075,26,0,566024.6302867705,Maintain current stock and price
9,2012-07-06,578790.36,0,84.15,3.227,225.6346256,5.277,2012,7,27,544770.7,563518.835,27,0,551775.1100896996,Maintain current stock and price
9,2012-07-13,536537.64,0,82.39,3.256,225.6771463,5.277,2012,7,28,578790.36,562585.0700000001,28,0,567388.1772614392,Maintain current stock and price
9,2012-07-20,513991.57,0,83.39,3.311,225.6871121,5.277,2012,7,29,536537.64,555567.955,29,0,539315.048867991,Maintain current stock and price
9,2012-07-27,495951.0,0,86.41,3.407,225.6970779,5.277,2012,7,30,513991.57,543522.5675,30,0,519312.025829696,Maintain current stock and price
9,2012-08-03,533887.54,0,90.23,3.417,225.7070437,5.277,2012,8,31,495951.0,531317.6425000001,31,0,513923.8705424816,Maintain current stock and price
9,2012-08-10,538713.47,0,88.66,3.494,225.7170094,5.277,2012,8,32,533887.54,520091.9375,32,0,528559.0982862106,Maintain current stock and price
9,2012-08-17,535153.47,0,86.37,3.571,225.7995323,5.277,2012,8,33,538713.47,520635.89499999996,33,0,538214.1157628389,Maintain current stock and price
9,2012-08-24,572887.78,0,77.9,3.62,225.9364729,5.277,2012,8,34,535153.47,525926.37,34,0,529232.4812071096,Maintain current stock and price
9,2012-08-31,576879.15,0,80.71,3.638,226.0734135,5.277,2012,8,35,572887.78,545160.565,35,0,559301.4479712651,Maintain current stock and price
9,2012-09-07,565812.29,1,87.93,3.73,226.2103541,5.277,2012,9,36,576879.15,555908.4675,36,0,558753.320558884,Maintain current stock and price
9,2012-09-14,523427.35,0,73.55,3.717,226.3567545,5.277,2012,9,37,565812.29,562683.1725,37,0,561701.0010275767,Maintain current stock and price
9,2012-09-21,533756.88,0,69.92,3.721,226.5599138,5.277,2012,9,38,523427.35,559751.6425000001,38,0,528000.7031550339,Reduce price / promo (demand softening)
9,2012-09-28,516361.06,0,76.8,3.666,226.7630732,5.277,2012,9,39,533756.88,549968.9175,39,0,529735.7103704725,Maintain current stock and price
9,2012-10-05,606755.3,0,66.61,3.617,226.9662325,4.954,2012,10,40,516361.06,534839.395,40,0,523227.97416297684,Maintain current stock and price
9,2012-10-12,558464.8,0,60.09,3.601,227.1693919,4.954,2012,10,41,606755.3,545075.1475,41,0,570469.2372400925,Maintain current stock and price
9,2012-10-19,542009.46,0,68.01,3.594,227.214288,4.954,2012,10,42,558464.8,553834.51,42,0,554620.3549836569,Maintain current stock and price
9,2012-10-26,549731.49,0,69.52,3.506,227.2328068,4.954,2012,10,43,542009.46,555897.655,43,0,553759.1450043344,Maintain current stock and price
10,2012-04-06,2163384.17,0,65.99,4.282,131.0375484,7.382,2012,4,14,1815760.42,1875378.9675,14,0,1859335.459652976,Maintain current stock and price
10,2012-04-13,1974687.51,0,70.28,4.254,131.108,7.382,2012,4,15,2163384.17,1936854.2349999999,15,0,1964415.0995409333,Maintain current stock and price
10,2012-04-20,1777166.53,0,67.75,4.111,131.1173333,7.382,2012,4,16,1974687.51,1947822.4474999998,16,0,1967745.3807630911,Maintain current stock and price
10,2012-04-27,1712987.56,0,80.11,4.088,131.1266667,7.382,2012,4,17,1777166.53,1932749.6575,17,0,1850258.264624006,Maintain current stock and price
10,2012-05-04,1821364.42,0,77.02,4.058,131.136,7.382,2012,5,18,1712987.56,1907056.4425,18,0,1767707.7724500827,Reduce price / promo (demand softening)
10,2012-05-11,1792345.3,0,76.03,4.186,131.1453333,7.382,2012,5,19,1821364.42,1821551.505,19,0,1848476.5093234507,Maintain current stock and price
10,2012-05-18,1795152.73,0,85.19,4.308,131.0983226,7.382,2012,5,20,1792345.3,1775965.9525000001,20,0,1819618.4830021698,Maintain current stock and price
10,2012-05-25,1830939.1,0,86.03,4.127,131.0287742,7.382,2012,5,21,1795152.73,1780462.5025,21,0,1823930.8023754708,Maintain current stock and price
10,2012-06-01,1767471.48,0,80.06,4.277,130.9592258,7.382,2012,6,22,1830939.1,1809950.3875,22,0,1844604.6861034355,Maintain current stock and price
10,2012-06-08,1840491.41,0,86.87,4.103,130.8896774,7.382,2012,6,23,1767471.48,1796477.1525,23,0,1818709.0717950175,Maintain current stock and price
10,2012-06-15,1811562.88,0,88.58,4.144,130.8295333,7.382,2012,6,24,1840491.41,1808513.68,24,0,1834407.7485621031,Maintain current stock and price
10,2012-06-22,1755334.18,0,89.92,4.014,130.7929,7.382,2012,6,25,1811562.88,1812616.2175,25,0,1833812.2765096384,Maintain current stock and price
10,2012-06-29,1707481.9,0,91.36,3.875,130.7562667,7.382,2012,6,26,1755334.18,1793714.9874999998,26,0,1801637.8680469787,Maintain current stock and price
10,2012-07-06,1805999.79,0,86.87,3.666,130.7196333,7.17,2012,7,27,1707481.9,1778717.5925,27,0,1743962.9604107284,Maintain current stock and price
10,2012-07-13,1765571.91,0,89.8,3.723,130.683,7.17,2012,7,28,1805999.79,1770094.6875,28,0,1856195.0458997383,Maintain current stock and price
10,2012-07-20,1869967.03,0,84.45,3.589,130.7012903,7.17,2012,7,29,1765571.91,1758596.9449999998,29,0,1829051.2885383144,Maintain current stock and price
10,2012-07-27,1817603.66,0,83.98,3.769,130.7195806,7.17,2012,7,30,1869967.03,1787255.1575,30,0,1891305.2420853951,Increase stock (demand rising)
10,2012-08-03,1939440.09,0,84.76,3.595,130.737871,7.17,2012,8,31,1817603.66,1814785.5975,31,0,1861915.5964427434,Maintain current stock and price
10,2012-08-10,1880436.94,0,90.78,3.811,130.7561613,7.17,2012,8,32,1939440.09,1848145.6724999999,32,0,1917906.40136698,Maintain current stock and price
10,2012-08-17,1827797.4,0,88.83,4.002,130.7909677,7.17,2012,8,33,1880436.94,1876861.93,33,0,1885504.9403107122,Maintain current stock and price
10,2012-08-24,1764984.15,0,82.5,4.055,130.8381613,7.17,2012,8,34,1827797.4,1866319.5225,34,0,1863724.3343718108,Maintain current stock and price
10,2012-08-31,1650285.54,0,86.97,3.886,130.8853548,7.17,2012,8,35,1764984.15,1853164.645,35,0,1838270.540539856,Maintain current stock and price
10,2012-09-07,1708283.28,1,83.07,4.124,130.9325484,7.17,2012,9,36,1650285.54,1780876.0075,36,0,1757445.9759174886,Maintain current stock and price
10,2012-09-14,1640168.99,0,78.47,3.966,130.9776667,7.17,2012,9,37,1708283.28,1737837.5924999998,37,0,1741145.8015367156,Maintain current stock and price
10,2012-09-21,1671857.57,0,81.93,4.125,131.0103333,7.17,2012,9,38,1640168.99,1690930.49,38,0,1728602.261293602,Maintain current stock and price
10,2012-09-28,1694862.41,0,82.52,3.966,131.043,7.17,2012,9,39,1671857.57,1667648.845,39,0,1701767.0918051454,Maintain current stock and price
10,2012-10-05,1758971.38,0,80.88,4.132,131.0756667,6.943,2012,10,40,1694862.41,1678793.0625,40,0,1747313.1997293725,Maintain current stock and price
10,2012-10-12,1713889.11,0,76.03,4.468,131.1083333,6.943,2012,10,41,1758971.38,1691465.0875000001,41,0,1776999.9211334211,Increase stock (demand rising)
10,2012-10-19,1734834.82,0,72.71,4.449,131.1499677,6.943,2012,10,42,1713889.11,1709895.1175000002,42,0,1764083.8968523112,Maintain current stock and price
10,2012-10-26,1744349.05,0,70.5,4.301,131.1930968,6.943,2012,10,43,1734834.82,1725639.43,43,0,1798880.0508471217,Maintain current stock and price
11,2012-04-06,1596325.01,0,74.19,3.891,224.9393405,6.664,2012,4,14,1300104.03,1363991.17,14,0,1335285.1018153997,Maintain current stock and price
11,2012-04-13,1472752.01,0,72.74,3.891,225.0135556,6.664,2012,4,15,1596325.01,1409726.7325,15,0,1424753.0199684966,Maintain current stock and price
11,2012-04-20,1315356.99,0,71.97,3.877,225.0689541,6.664,2012,4,16,1472752.01,1417443.665,16,0,1416346.9024012657,Maintain current stock and price
11,2012-04-27,1236238.29,0,73.4,3.814,225.1243526,6.664,2012,4,17,1315356.99,1421134.5100000002,17,0,1373179.1255394497,Maintain current stock and price
11,2012-05-04,1370251.22,0,79.07,3.749,225.1797511,6.664,2012,5,18,1236238.29,1405168.0750000002,18,0,1303198.9413742297,Reduce price / promo (demand softening)
11,2012-05-11,1300147.07,0,75.13,3.688,225.2351496,6.664,2012,5,19,1370251.22,1348649.6275,19,0,1361821.958571625,Maintain current stock and price
11,2012-05-18,1352442.31,0,72.53,3.63,225.2512024,6.664,2012,5,20,1300147.07,1305498.3925,20,0,1316568.1676241602,Maintain current stock and price
11,2012-05-25,1297335.87,0,78.44,3.561,225.2515168,6.664,2012,5,21,1352442.31,1314769.7225000001,21,0,1350126.66582785,Maintain current stock and price
